3, Manipal Institute of Technology,/web/20171229211257/http://www.htcampus.com/college/manipal-institute-technology/
3," Faculty of Engineering and Technology, Jamia Millia Islamia",/web/20171229211257/http://www.htcampus.com/college/jamia-millia-islamia/
3, Government Model Engineering College,/web/20171229211257/http://www.htcampus.com/college/model-engineering-college/
3, JNTUH College of Engineering Hyderabad,/web/20171229211257/http://www.htcampus.com/college/jntuh-college-engineering-hyderabad/
3, Dr. B. R. Ambedkar National Institute of Technology,/web/20171229211257/http://www.htcampus.com/college/dr-b-r-ambedkar-national-institute-technology/
3, Nirma Univeristy Institute of Technology,/web/20171229211257/http://www.htcampus.com/college/nirma-university-science-and-technology-ahmedabad/
3, B.M.S. College of Engineering,/web/20171229211257/http://www.htcampus.com/college/bms-college-engineering/
3," Kongu Engineering College, Perundurai",/web/20171229211257/http://www.htcampus.com/college/kongu-engineering-collegeperundurai/
4, SSN College of Engineering,/web/20180109052246/http://www.htcampus.com/college/ssn-college-engineering/
4, Sona College of Technology,/web/20180109052246/http://www.htcampus.com/college/sona-college-technology/
4," National Institute of Technology, Kurukshetra",/web/20180109052246/http://www.htcampus.com/college/national-institute-technology-kurukshetra/
4, Harcourt Butler Technological Institute,/web/20180109052246/http://www.htcampus.com/college/harcourt-butler-technological-institute/
4," Symbiosis Institute of Technology, Pune",/web/20180109052246/http://www.htcampus.com/college/symbiosis-institute-technology-pune/
4, PES Institute of Technology,/web/20180109052246/http://www.htcampus.com/college/peoples-education-society-institute-technology/
4," School of Engineering and Technology, Sharda University",/web/20180109052246/http://www.htcampus.com/college/school-engineering-and-technology-sharda-university/
4, Pondicherry Engineering College,/web/20180109052246/http://www.htcampus.com/college/pondicherry-engineering-college/
4, P.E.S. Institute of Technology and Management,/web/20180109052246/http://www.htcampus.com/college/pes-institute-technology/
4, University Institute of Chemical Technology,/web/20180109052246/http://www.htcampus.com/college/university-institute-chemical-technology/
4," Amrita School of Arts & Sciences, Amritapuri Campus, Amrita Vishwa Vidyapeetham University",/web/20180109052246/http://www.htcampus.com/college/amrita-school-arts-sciences-amritapuri-campus-amrita-vishwa-vidyapeetham-university/
4," National Institute of Technology, Hamirpur",/web/20180109052246/http://www.htcampus.com/college/national-institute-technology-hamirpur/
4, Dhirubhai Ambani Institute of Information and Communication Technology,/web/20180109052246/http://www.htcampus.com/college/dhirubhai-ambani-institute-infomation-and-communication-technology-copy/
4," National Institute of Technology, Agartala",/web/20180109052246/http://www.htcampus.com/college/national-institute-technology-agartala/
4, Osmania University College of Engineering,/web/20180109052246/http://www.htcampus.com/college/osmania-university-college-engineeringh/
4, Zakir Hussain College of Engineering & Technology,/web/20180109052246/http://www.htcampus.com/college/zakir-hussain-college-engineering-and-technology/
4, Walchand College of Engineering,/web/20180109052246/http://www.htcampus.com/college/walchand-college-engineering/
4, Kumaraguru College of Technology,/web/20180109052246/http://www.htcampus.com/college/kumaraguru-college-technology/
4," Department of Computer Sciences and Engineering, B.S Abdur Rahman University",/web/20180109052246/http://www.htcampus.com/college/department-computer-sciences-and-engineering-bs-abdur-rahman-university/
4, Muffakham Jah College Of Engineering and Technology,/web/20180109052246/http://www.htcampus.com/college/muffakham-jah-college-engg-technology-hyderabad/
4, S.J. College of Engineering & Technology,/web/20180109052246/http://www.htcampus.com/college/sj-college-engineering-technology/
4," School of Engineering, Cochin University of Science and Technology",/web/20180109052246/http://www.htcampus.com/college/school-engineering-cochin-university-science-and-technology/
4," Department of Computer Science and Engineering, Sliet Longowal",/web/20180109052246/http://www.htcampus.com/college/department-computer-science-and-engineering-sliet-longowal/
4," Jawaharlal Nehru National College of Engineering, Shimoga",/web/20180109052246/http://www.htcampus.com/college/jawaharlal-nehru-national-college-engineering-jnnce/
4, Laxminarayan Institute of Technology,/web/20180109052246/http://www.htcampus.com/college/laxminarayan-institute-technology-nagpur/
4," National Institute of Technology (NIT), Meghalaya",/web/20180109052246/http://www.htcampus.com/college/national-institute-technology-nit-meghalaya/
4," School of Engineering and Technology, ITM University",/web/20180109052246/http://www.htcampus.com/college/school-engineering-and-technology-itm-university/
4, Sreenidhi Institute of Science And Technology,/web/20180109052246/http://www.htcampus.com/college/sreenidhi-institute-science-and-technology/
4," Department of Computer Science and Engineering, K.L. University",/web/20180109052246/http://www.htcampus.com/college/department-computer-science-and-engineering-kl-university/
4, Jaypee Institute of Information Technology,/web/20180109052246/http://www.htcampus.com/college/jaypee-institute-information-technology/
5," Jawaharlal Nehru Technological University, Kakinada",/web/20180109053756/http://www.htcampus.com/college/jawaharlal-nehru-technological-university-kakinada/
5," Bharati Vidyapeeth University College of Engineering, Pune",/web/20180109053756/http://www.htcampus.com/college/bharati-vidyapeeth-university-college-engineering/
5," Birsa Institute of Technology, Sindri",/web/20180109053756/http://www.htcampus.com/college/birsa-institute-technology-sindri/
5, Bannari Amman Institute of Technology,/web/20180109053756/http://www.htcampus.com/college/bannari-amman-institute-technology/
5, Bangalore Institute of Technology,/web/20180109053756/http://www.htcampus.com/college/bangalore-institute-technology/
5," National Institute of Technology, Raipur",/web/20180109053756/http://www.htcampus.com/college/national-institute-technology-raipur/
5, Rajagiri School of Engineering and Technology,/web/20180109053756/http://www.htcampus.com/college/rajagiri-school-engineering-and-technology/
5, SCMS School of Engineering and Technology,/web/20180109053756/http://www.htcampus.com/college/scms-school-engineering-and-technology/
5," International Institute of Information Technology, Bangalore",/web/20180109053756/http://www.htcampus.com/college/international-institute-information-technologybanglore/
5, Vishwakarma Institute of Technology,/web/20180109053756/http://www.htcampus.com/college/vishwakarma-institute-technology-pune/
5," National Institute of Technology, Silchar",/web/20180109053756/http://www.htcampus.com/college/national-institute-technology-silchar/
5," Lakshmi Narain College of Technology & Science, Bhopal",/web/20180109053756/http://www.htcampus.com/college/lakshmi-narain-college-technology-science-bhopal/
5," Department of Software Engineering, Noorul Islam University",/web/20180109053756/http://www.htcampus.com/college/department-software-engineering/
5," National Institute of Technology, Srinagar",/web/20180109053756/http://www.htcampus.com/college/national-institute-technology-srinagar/
5, Technological Institute of Textile & Sciences,/web/20180109053756/http://www.htcampus.com/college/technological-institute-textile-sciences/
5," Department of Chemical Technology, North Maharashtra University",/web/20180109053756/http://www.htcampus.com/college/dept-chemical-tech/
5," Indraprastha Institute of Information Technology, Delhi",/web/20180109053756/http://www.htcampus.com/college/indraprastha-institute-information-technology-delhi/
5, Cummins College of Engineering for Women,/web/20180109053756/http://www.htcampus.com/college/cummins-college-engineering-women/
5, National Institute of Science and Technology,/web/20180109053756/http://www.htcampus.com/college/national-institute-science-and-technology/
5, Siddaganga Institute Of Technology,/web/20180109053756/http://www.htcampus.com/college/siddaganga-institute-technology/
5, Sardar Patel College of Engineering,/web/20180109053756/http://www.htcampus.com/college/sardar-patel-college-engineering/
5, Chaitanya Bharathi Institute of Technology,/web/20180109053756/http://www.htcampus.com/college/chaitanya-bharathi-institute-technology/
5, Guru Nanak Dev Engineering College,/web/20180109053756/http://www.htcampus.com/college/guru-nanak-dev-engineering-college/
5, IMS Engineering College,/web/20180109053756/http://www.htcampus.com/college/ims-engineering-college/
5, Sir M. Visvesvaraya Institute of Technology Bangalore  ,/web/20180109053756/http://www.htcampus.com/college/sir-m-visvesvaraya-institute-technology-bangalore/
5, University Institute of Engineering & Technology,/web/20180109053756/http://www.htcampus.com/college/university-institute-engineering-technology/
5, D. Y. Patil College of Engineering,/web/20180109053756/http://www.htcampus.com/college/dy-patil-college-engineering/
5, Maharashtra Institute of Technology (MIT),/web/20180109053756/http://www.htcampus.com/college/maharashtra-institute-technologypune/
5, Jaipur Engineering College & Research Centre,/web/20180109053756/http://www.htcampus.com/college/jaipur-engineering-college-research-centre/
5, C.V. Raman College of Engineering,/web/20180109053756/http://www.htcampus.com/college/cv-raman-colleage-engineering/
6, Rajarambapu Institute of Technology,/web/20180109055305/http://www.htcampus.com/college/rajarambapu-institute-technology/
6, S.V.U.College Of Engineering,/web/20180109055305/http://www.htcampus.com/college/svu-college-engineering/
6," International Institute of Information Technology, Pune",/web/20180109055305/http://www.htcampus.com/college/international-institute-information-technology/
6," Amity School of Engineering and Technology, Noida",/web/20180109055305/http://www.htcampus.com/college/amity-school-engineering-technology/
6, JIS College Of Engineering,/web/20180109055305/http://www.htcampus.com/college/jis-college-engineering/
6," University Visvesvaraya College of Engineering, Bangalore",/web/20180109055305/http://www.htcampus.com/college/university-visvesvaraya-college-engineering/
6," National Institute of Technology, Goa",/web/20180109055305/http://www.htcampus.com/college/national-institute-technology-goa/
6, Sri Sai ram Engineering College,/web/20180109055305/http://www.htcampus.com/college/sri-sai-ram-engineering-college/
6, Vasavi College of Engineering,/web/20180109055305/http://www.htcampus.com/college/vasavi-college-engineering/
6, Army Institute of Technology,/web/20180109055305/http://www.htcampus.com/college/army-institute-technology/
6," Indian Institute of Information Technology, Design and Manufacturing (IIITDM) Jabalpur",/web/20180109055305/http://www.htcampus.com/college/indian-institute-information-technology-design-and-manufacturing-iiitdm-jabalpur/
